lat,lon,kg_class,ttc,landcover_crop_frac,koppen_geiger,ocs,clay,ocs_q05,ocs_q95,clay_q05,clay_q95
21.150715794677183,86.65584668101835,3,22.07107759384437,0.860434380752776,3,43,391.3333435058594,11.0,92.0,14.333333333333334,863.6666666666666
18.833200581472912,80.69090274272274,3,25.562456425049,0.7219682299032913,3,49,307.6666564941406,11.0,111.0,17.833333333333332,789.6666666666666
19.35399237080801,96.28600223940644,3,55.58111399685744,0.8489798515040399,3,44,277.8333435058594,9.0,101.0,10.0,882.3333333333334
-6.176118045984695,30.94218825187578,3,15.95908351653886,1.0,3,42,256.8333435058594,14.0,75.0,67.33333333333333,517.5
13.51543719277128,77.88817044838777,3,19.96715986030871,1.0,3,42,317.1666564941406,9.0,123.0,50.0,799.0
16.605241953826052,106.41916669212848,3,75.47674675118948,0.9707883829088472,3,59,365.1666564941406,16.0,112.0,42.166666666666664,805.3333333333334
9.45454724070128,5.358733609180691,3,17.85880971205561,0.8177240722501855,3,23,194.6666717529297,7.0,45.0,34.833333333333336,523.6666666666666
21.00718179086781,96.1062692532452,3,19.179862005907488,1.0,3,42,327.5,11.0,109.0,15.833333333333334,887.5
18.67125049031281,78.96658174265839,3,21.11686581096893,0.6273500582421765,3,35,413.1666564941406,9.0,83.0,45.833333333333336,843.5
21.74390554871603,95.7467943627206,3,16.04864915394901,0.986497108256124,3,39,329.6666564941406,9.0,94.0,29.833333333333332,917.6666666666666
17.4677168204825,102.17917694624684,3,12.571798375193705,0.8616892897747023,3,38,303.0,9.0,88.0,27.333333333333332,813.0
9.490750682154207,6.059258384677039,3,30.04694640405552,0.6888481523977835,3,23,165.8333282470703,7.0,41.0,27.5,448.6666666666667
19.569928798422183,85.11062547476565,3,19.214547540630104,0.976881877056602,3,46,304.6666564941406,12.0,111.0,20.0,828.5
12.329686417942115,-6.750891712672815,3,27.675986546461683,1.0,3,30,275.1666564941406,10.0,50.0,32.833333333333336,747.1666666666666
9.616501790962436,34.912888426038776,3,12.572372540984718,0.9483509476900092,3,68,366.8333435058594,17.0,150.0,32.0,827.5
1.423594765918917,34.76935442222941,3,18.13441405661781,0.8559247347356206,3,51,403.3333435058594,18.0,108.0,54.666666666666664,803.0
20.45019101918083,73.68438414395904,3,26.25735880418475,0.964666788896172,3,40,443.3333435058594,9.0,96.0,40.333333333333336,940.0
-3.1218790749322074,30.72688501661119,3,10.063734393361011,1.0,3,56,309.6666564941406,15.0,102.0,35.666666666666664,712.8333333333334
22.498416660666447,87.62629422058293,3,10.357879052983757,0.7522506144986421,3,45,332.3333435058594,16.0,91.0,5.0,899.1666666666666
19.58771169342333,79.18188497792296,3,13.460070669338972,0.939309851208118,3,37,424.0,7.0,116.0,37.0,869.3333333333334
11.28747410602337,104.4249229279959,3,11.549574556890306,1.0,3,46,308.1666564941406,11.0,108.0,11.5,860.1666666666666
-18.71634092016526,-51.12785647836409,3,23.630924720110013,0.7482196304336778,3,36,222.1666717529297,9.0,93.0,39.5,718.1666666666666
22.46221321921352,95.29777180484072,3,52.54844968187592,0.8794855446119316,3,49,351.8333435058594,8.0,132.0,19.833333333333332,947.0
15.365509301643865,100.63396019909518,3,22.118541695899328,0.8336519819679155,3,40,353.0,9.0,94.0,24.0,908.1666666666666
10.568528784075234,-1.899929317751166,3,11.1435434150138,0.7892935982910079,3,32,245.1666717529297,9.0,68.0,30.833333333333332,657.1666666666666
1.4597982073718443,34.751571527228265,3,20.179575611031417,1.0,3,48,433.5,16.0,101.0,56.166666666666664,813.8333333333334
-17.24288894536776,-62.51853201916842,3,15.613048714751388,1.0,3,45,290.6666564941406,9.0,94.0,14.0,851.3333333333334
8.754022465204935,3.0405852036268364,3,13.72299440930218,0.9069654339934288,3,30,142.3333282470703,10.0,58.0,34.833333333333336,366.5
15.707196838066269,102.89748907584536,3,35.72689393999055,0.9073678629921011,3,43,374.1666564941406,15.0,89.0,23.5,901.0
21.402218012293638,75.64242446663872,3,16.99627772730461,1.0,3,30,483.5,7.0,62.0,32.666666666666664,862.3333333333334
18.060911033622403,80.87064018798505,3,47.90986223658009,0.9827836492300032,3,40,293.0,9.0,92.0,9.833333333333334,808.8333333333334
